date,country_id,total_tests
2019-12-31,1,
2020-01-01,1,
2020-01-02,1,
2020-01-03,1,
2020-01-04,1,
2020-01-05,1,
2020-01-06,1,
2020-01-07,1,
2020-01-08,1,
2020-01-09,1,
2020-01-10,1,
2020-01-11,1,
2020-01-12,1,
2020-01-13,1,
2020-01-14,1,
2020-01-15,1,
2020-01-16,1,
2020-01-17,1,
2020-01-18,1,
2020-01-19,1,
2020-01-20,1,
2020-01-21,1,
2020-01-22,1,
2020-01-23,1,
2020-01-24,1,
2020-01-25,1,
2020-01-26,1,
2020-01-27,1,
2020-01-28,1,
2020-01-29,1,
2020-01-30,1,
2020-01-31,1,
2020-02-01,1,
2020-02-02,1,
2020-02-03,1,
2020-02-04,1,
2020-02-05,1,
2020-02-06,1,
2020-02-07,1,
2020-02-08,1,
2020-02-09,1,
2020-02-10,1,
2020-02-11,1,
2020-02-12,1,
2020-02-13,1,
2020-02-14,1,
2020-02-15,1,
2020-02-16,1,
2020-02-17,1,
2020-02-18,1,
2020-02-19,1,
2020-02-20,1,
2020-02-21,1,
2020-02-22,1,
2020-02-23,1,
2020-02-24,1,
2020-02-25,1,
2020-02-26,1,
2020-02-27,1,
2020-02-28,1,
2020-02-29,1,
2020-03-01,1,
2020-03-02,1,
2020-03-08,1,
2020-03-11,1,
2020-03-15,1,
2020-03-16,1,
2020-03-17,1,
2020-03-18,1,
2020-03-19,1,
2020-03-20,1,
2020-03-21,1,
2020-03-22,1,
2020-03-23,1,
2020-03-24,1,
2020-03-25,1,
2020-03-26,1,
2020-03-27,1,
2020-03-28,1,
2020-03-29,1,
2020-03-30,1,
2020-03-31,1,
2020-04-01,1,
2020-04-02,1,
2020-04-03,1,
2020-04-04,1,
2020-04-05,1,
2020-04-06,1,
2020-04-07,1,
2020-04-08,1,
2020-04-09,1,
2020-04-10,1,
2020-04-11,1,
2020-04-12,1,
2020-04-13,1,
2020-04-14,1,
2020-04-15,1,
2020-04-16,1,
2020-04-17,1,
2020-04-18,1,
2020-04-19,1,
2020-04-20,1,
2020-04-21,1,
2020-04-22,1,
2020-04-23,1,
2020-04-24,1,
2020-04-25,1,
2020-04-26,1,
2020-04-27,1,
2020-04-28,1,
2020-04-29,1,
2020-04-30,1,
2020-05-01,1,
2020-03-09,2,
2020-03-10,2,
2020-03-11,2,
2020-03-12,2,
2020-03-13,2,
2020-03-14,2,
2020-03-15,2,
2020-03-16,2,
2020-03-17,2,
2020-03-18,2,
2020-03-19,2,
2020-03-20,2,
2020-03-21,2,
2020-03-22,2,
2020-03-23,2,
2020-03-24,2,
2020-03-25,2,
2020-03-26,2,
2020-03-27,2,
2020-03-28,2,
2020-03-29,2,
2020-03-30,2,
2020-03-31,2,
2020-04-01,2,
2020-04-02,2,
2020-04-03,2,
2020-04-04,2,
2020-04-05,2,
2020-04-06,2,
2020-04-07,2,
2020-04-08,2,
2020-04-09,2,
2020-04-10,2,
2020-04-11,2,
2020-04-12,2,
2020-04-13,2,
2020-04-14,2,
2020-04-15,2,
2020-04-16,2,
2020-04-17,2,
2020-04-18,2,
2020-04-19,2,
2020-04-20,2,
2020-04-21,2,
2020-04-22,2,
2020-04-23,2,
2020-04-24,2,
2020-04-25,2,
2020-04-26,2,
2020-04-27,2,
2020-04-28,2,
2020-04-29,2,
2020-04-30,2,
2020-05-01,2,
2019-12-31,3,
2020-01-01,3,
2020-01-02,3,
2020-01-03,3,
2020-01-04,3,
2020-01-05,3,
2020-01-06,3,
2020-01-07,3,
2020-01-08,3,
2020-01-09,3,
2020-01-10,3,
2020-01-11,3,
2020-01-12,3,
2020-01-13,3,
2020-01-14,3,
2020-01-15,3,
2020-01-16,3,
2020-01-17,3,
2020-01-18,3,
2020-01-19,3,
2020-01-20,3,
2020-01-21,3,
2020-01-22,3,
2020-01-23,3,
2020-01-24,3,
2020-01-25,3,
2020-01-26,3,
2020-01-27,3,
2020-01-28,3,
2020-01-29,3,
2020-01-30,3,
2020-01-31,3,
2020-02-01,3,
2020-02-02,3,
2020-02-03,3,
2020-02-04,3,
2020-02-05,3,
2020-02-06,3,
2020-02-07,3,
2020-02-08,3,
2020-02-09,3,
2020-02-10,3,
2020-02-11,3,
2020-02-12,3,
2020-02-13,3,
2020-02-14,3,
2020-02-15,3,
2020-02-16,3,
2020-02-17,3,
2020-02-18,3,
2020-02-19,3,
2020-02-20,3,
2020-02-21,3,
2020-02-22,3,
2020-02-23,3,
2020-02-24,3,
2020-02-25,3,
2020-02-26,3,
2020-02-27,3,
2020-02-28,3,
2020-02-29,3,
2020-03-01,3,
2020-03-02,3,
2020-03-04,3,
2020-03-05,3,
2020-03-06,3,
2020-03-09,3,
2020-03-12,3,
2020-03-13,3,
2020-03-14,3,
2020-03-15,3,
2020-03-16,3,
2020-03-17,3,
2020-03-18,3,
2020-03-19,3,
2020-03-20,3,
2020-03-21,3,
2020-03-22,3,
2020-03-23,3,
2020-03-24,3,
2020-03-25,3,
2020-03-26,3,
2020-03-27,3,
2020-03-28,3,
2020-03-29,3,
2020-03-30,3,
2020-03-31,3,
2020-04-01,3,
2020-04-02,3,
2020-04-03,3,
2020-04-04,3,
2020-04-05,3,
2020-04-06,3,
2020-04-07,3,
2020-04-08,3,
2020-04-09,3,
2020-04-10,3,
2020-04-11,3,
2020-04-12,3,
2020-04-13,3,
2020-04-14,3,
2020-04-15,3,
2020-04-16,3,
2020-04-17,3,
2020-04-18,3,
2020-04-19,3,
2020-04-20,3,
2020-04-21,3,
2020-04-22,3,
2020-04-23,3,
2020-04-24,3,
2020-04-25,3,
2020-04-26,3,
2020-04-27,3,
2020-04-28,3,
2020-04-29,3,
2020-04-30,3,
2020-05-01,3,
2020-03-03,4,
2020-03-14,4,
2020-03-16,4,
2020-03-17,4,
2020-03-18,4,
2020-03-19,4,
2020-03-20,4,
2020-03-21,4,
2020-03-22,4,
2020-03-23,4,
2020-03-24,4,
2020-03-25,4,
2020-03-26,4,
2020-03-27,4,
2020-03-28,4,
2020-03-29,4,
2020-03-30,4,
2020-03-31,4,
2020-04-01,4,
2020-04-02,4,
2020-04-03,4,
2020-04-04,4,
2020-04-05,4,
2020-04-06,4,
2020-04-07,4,
2020-04-08,4,
2020-04-09,4,
2020-04-10,4,
2020-04-11,4,
2020-04-12,4,
2020-04-13,4,
2020-04-14,4,
2020-04-15,4,
2020-04-16,4,
2020-04-17,4,
2020-04-18,4,
2020-04-19,4,
2020-04-20,4,
2020-04-21,4,
2020-04-22,4,
2020-04-23,4,
2020-04-24,4,
2020-04-25,4,
2020-04-26,4,
2020-04-27,4,
2020-04-28,4,
2020-04-29,4,
2020-04-30,4,
2020-05-01,4,
2020-03-22,5,
2020-03-23,5,
2020-03-24,5,
2020-03-25,5,
2020-03-26,5,
2020-03-27,5,
2020-03-28,5,
2020-03-29,5,
2020-03-30,5,
2020-03-31,5,
2020-04-01,5,
2020-04-02,5,
2020-04-03,5,
2020-04-04,5,
2020-04-05,5,
2020-04-06,5,
2020-04-07,5,
2020-04-08,5,
2020-04-09,5,
2020-04-10,5,
2020-04-11,5,
2020-04-12,5,
2020-04-13,5,
2020-04-14,5,
2020-04-15,5,
2020-04-16,5,
2020-04-17,5,
2020-04-18,5,
2020-04-19,5,
2020-04-20,5,
2020-04-21,5,
2020-04-22,5,
2020-04-23,5,
2020-04-24,5,
2020-04-25,5,
2020-04-26,5,
2020-04-27,5,
2020-04-28,5,
2020-04-29,5,
2020-04-30,5,
2020-05-01,5,
2020-03-15,6,
2020-03-21,6,
2020-03-22,6,
2020-03-23,6,
2020-03-24,6,
2020-03-25,6,
2020-03-26,6,
2020-03-27,6,
2020-03-28,6,
2020-03-29,6,
2020-03-30,6,
2020-03-31,6,
2020-04-01,6,
2020-04-02,6,
2020-04-03,6,
2020-04-04,6,
2020-04-05,6,
2020-04-06,6,
2020-04-07,6,
2020-04-08,6,
2020-04-09,6,
2020-04-10,6,
2020-04-11,6,
2020-04-12,6,
2020-04-13,6,
2020-04-14,6,
2020-04-15,6,
2020-04-16,6,
2020-04-17,6,
2020-04-18,6,
2020-04-19,6,
2020-04-20,6,
2020-04-21,6,
2020-04-22,6,
2020-04-23,6,
2020-04-24,6,
2020-04-25,6,
2020-04-26,6,
2020-04-27,6,
2020-04-28,6,
2020-04-29,6,
2020-04-30,6,
2020-05-01,6,
2020-03-04,7,
2020-03-06,7,
2020-03-07,7,
2020-03-08,7,
2020-03-09,7,
2020-03-11,7,
2020-03-13,7,
2020-03-14,7,
2020-03-15,7,
2020-03-16,7,
2020-03-17,7,
2020-03-18,7,
2020-03-19,7,
2020-03-20,7,
2020-03-21,7,
2020-03-22,7,
2020-03-23,7,
2020-03-24,7,
2020-03-25,7,
2020-03-26,7,
2020-03-27,7,
2020-03-28,7,
2020-03-29,7,
2020-03-30,7,
2020-03-31,7,
2020-04-01,7,
2020-04-02,7,
2020-04-03,7,
2020-04-04,7,
2020-04-05,7,
2020-04-06,7,
2020-04-07,7,
2020-04-08,7,13330.0
2020-04-09,7,14850.0
2020-04-10,7,16379.0
2020-04-11,7,18027.0
2020-04-12,7,
2020-04-13,7,19758.0
2020-04-14,7,22805.0
2020-04-15,7,24374.0
2020-04-16,7,26457.0
2020-04-17,7,28650.0
2020-04-18,7,30942.0
2020-04-19,7,32712.0
2020-04-20,7,34568.0
2020-04-21,7,36611.0
2020-04-22,7,39228.0
2020-04-23,7,41786.0
2020-04-24,7,44654.0
2020-04-25,7,47406.0
2020-04-26,7,49905.0
2020-04-27,7,51900.0
2020-04-28,7,53600.0
2020-04-29,7,56058.0
2020-04-30,7,
2020-05-01,7,58685.0
2019-12-31,8,
2020-01-01,8,
2020-01-02,8,
2020-01-03,8,
2020-01-04,8,
2020-01-05,8,
2020-01-06,8,
2020-01-07,8,
2020-01-08,8,
2020-01-09,8,
2020-01-10,8,
2020-01-11,8,
2020-01-12,8,
2020-01-13,8,
2020-01-14,8,
2020-01-15,8,
2020-01-16,8,
2020-01-17,8,
2020-01-18,8,
2020-01-19,8,
2020-01-20,8,
2020-01-21,8,
2020-01-22,8,
2020-01-23,8,
2020-01-24,8,
2020-01-25,8,
2020-01-26,8,
2020-01-27,8,
2020-01-28,8,
2020-01-29,8,
2020-01-30,8,
2020-01-31,8,
2020-02-01,8,
2020-02-02,8,
2020-02-03,8,
2020-02-04,8,
2020-02-05,8,
2020-02-06,8,
2020-02-07,8,
2020-02-08,8,
2020-02-09,8,
2020-02-10,8,
2020-02-11,8,
2020-02-12,8,
2020-02-13,8,
2020-02-14,8,
2020-02-15,8,
2020-02-16,8,
2020-02-17,8,
2020-02-18,8,
2020-02-19,8,
2020-02-20,8,
2020-02-21,8,
2020-02-22,8,
2020-02-23,8,
2020-02-24,8,
2020-02-25,8,
2020-02-26,8,
2020-02-27,8,
2020-02-28,8,
2020-02-29,8,
2020-03-01,8,
2020-03-02,8,
2020-03-12,8,
2020-03-13,8,
2020-03-14,8,
2020-03-15,8,
2020-03-16,8,
2020-03-17,8,
2020-03-18,8,
2020-03-19,8,
2020-03-20,8,
2020-03-21,8,
2020-03-22,8,
2020-03-23,8,
2020-03-24,8,
2020-03-25,8,
2020-03-26,8,
2020-03-27,8,
2020-03-28,8,
2020-03-29,8,
2020-03-30,8,
2020-03-31,8,
2020-04-01,8,
2020-04-02,8,
2020-04-03,8,
2020-04-04,8,
2020-04-05,8,
2020-04-06,8,
2020-04-07,8,
2020-04-08,8,
2020-04-09,8,
2020-04-10,8,
2020-04-11,8,
2020-04-12,8,
2020-04-13,8,
2020-04-14,8,
2020-04-15,8,
2020-04-16,8,
2020-04-17,8,
2020-04-18,8,
2020-04-19,8,
2020-04-20,8,
2020-04-21,8,
2020-04-22,8,
2020-04-23,8,
2020-04-24,8,
2020-04-25,8,
2020-04-26,8,
2020-04-27,8,
2020-04-28,8,
2020-04-29,8,
2020-04-30,8,
2020-05-01,8,
2019-12-31,9,
2020-01-01,9,
2020-01-02,9,
2020-01-03,9,
2020-01-04,9,
2020-01-05,9,
2020-01-06,9,
2020-01-07,9,
2020-01-08,9,
2020-01-09,9,
2020-01-10,9,
2020-01-11,9,
2020-01-12,9,
2020-01-13,9,
2020-01-14,9,
2020-01-15,9,
2020-01-16,9,
2020-01-17,9,
2020-01-18,9,
2020-01-19,9,
2020-01-20,9,
2020-01-21,9,
2020-01-22,9,
2020-01-23,9,
2020-01-24,9,
2020-01-25,9,
2020-01-26,9,
2020-01-27,9,
2020-01-28,9,
2020-01-29,9,
2020-01-30,9,
2020-01-31,9,
2020-02-01,9,
2020-02-02,9,
2020-02-03,9,
2020-02-04,9,
2020-02-05,9,
2020-02-06,9,
2020-02-07,9,
2020-02-08,9,
2020-02-09,9,
2020-02-10,9,
2020-02-11,9,
2020-02-12,9,
2020-02-13,9,
2020-02-14,9,
2020-02-15,9,
2020-02-16,9,
2020-02-17,9,
2020-02-18,9,
2020-02-19,9,
2020-02-20,9,
2020-02-21,9,
2020-02-22,9,
2020-02-23,9,
2020-02-24,9,
2020-02-25,9,
2020-02-26,9,
2020-02-27,9,
2020-02-28,9,
2020-02-29,9,
2020-03-01,9,
2020-03-02,9,
2020-03-03,9,
2020-03-04,9,
2020-03-05,9,
2020-03-06,9,
2020-03-07,9,
2020-03-08,9,
2020-03-09,9,
2020-03-10,9,
2020-03-11,9,
2020-03-12,9,
2020-03-13,9,
2020-03-14,9,
2020-03-15,9,
2020-03-16,9,
2020-03-17,9,
2020-03-18,9,
2020-03-19,9,
2020-03-20,9,
2020-03-21,9,
2020-03-22,9,143056.0
2020-03-23,9,
2020-03-24,9,
2020-03-25,9,
2020-03-26,9,
2020-03-27,9,
2020-03-28,9,
2020-03-29,9,211261.0
2020-03-30,9,
2020-03-31,9,
2020-04-01,9,
2020-04-02,9,
2020-04-03,9,
2020-04-04,9,
2020-04-05,9,297154.0
2020-04-06,9,302663.0
2020-04-07,9,310700.0
2020-04-08,9,319368.0
2020-04-09,9,330134.0
2020-04-10,9,338346.0
2020-04-11,9,347847.0
2020-04-12,9,353941.0
2020-04-13,9,362136.0
2020-04-14,9,366493.0
2020-04-15,9,371377.0
2020-04-16,9,380003.0
2020-04-17,9,391530.0
2020-04-18,9,406510.0
2020-04-19,9,420996.0
2020-04-20,9,431734.0
2020-04-21,9,439842.0
2020-04-22,9,452441.0
2020-04-23,9,466659.0
2020-04-24,9,482370.0
2020-04-25,9,494257.0
2020-04-26,9,506449.0
2020-04-27,9,517063.0
2020-04-28,9,530679.0
2020-04-29,9,544410.0
2020-04-30,9,563641.0
2020-05-01,9,
2019-12-31,10,
2020-01-01,10,
2020-01-02,10,
2020-01-03,10,
2020-01-04,10,
2020-01-05,10,
2020-01-06,10,
2020-01-07,10,
2020-01-08,10,
2020-01-09,10,
2020-01-10,10,
2020-01-11,10,
2020-01-12,10,
2020-01-13,10,
2020-01-14,10,
2020-01-15,10,
2020-01-16,10,
2020-01-17,10,
2020-01-18,10,
2020-01-19,10,
2020-01-20,10,
2020-01-21,10,
2020-01-22,10,
2020-01-23,10,
2020-01-24,10,
2020-01-25,10,
2020-01-26,10,
2020-01-27,10,
2020-01-28,10,
2020-01-29,10,
2020-01-30,10,
2020-01-31,10,
2020-02-01,10,
2020-02-02,10,
2020-02-03,10,
2020-02-04,10,
2020-02-05,10,
2020-02-06,10,
2020-02-07,10,
2020-02-08,10,
2020-02-09,10,
2020-02-10,10,
2020-02-11,10,
2020-02-12,10,
2020-02-13,10,
2020-02-14,10,
2020-02-15,10,
2020-02-16,10,
2020-02-17,10,
2020-02-18,10,
2020-02-19,10,
2020-02-20,10,
2020-02-21,10,
2020-02-22,10,
2020-02-23,10,
2020-02-24,10,
2020-02-25,10,218.0
2020-02-26,10,321.0
2020-02-27,10,447.0
2020-02-28,10,763.0
2020-02-29,10,1649.0
2020-03-01,10,
2020-03-02,10,
2020-03-03,10,2683.0
2020-03-04,10,3138.0
2020-03-05,10,3711.0
2020-03-06,10,4000.0
2020-03-07,10,4308.0
2020-03-08,10,4509.0
2020-03-09,10,4734.0
2020-03-10,10,5026.0
2020-03-11,10,5362.0
2020-03-12,10,5869.0
2020-03-13,10,6582.0
2020-03-14,10,7467.0
2020-03-15,10,8167.0
2020-03-16,10,8490.0
2020-03-17,10,10278.0
2020-03-18,10,11977.0
2020-03-19,10,13724.0
2020-03-20,10,15613.0
2020-03-21,10,18545.0
2020-03-22,10,21368.0
2020-03-23,10,23429.0
2020-03-24,10,28391.0
2020-03-25,10,32407.0
2020-03-26,10,35995.0
2020-03-27,10,39552.0
2020-03-28,10,42750.0
2020-03-29,10,46441.0
2020-03-30,10,49455.0
2020-03-31,10,52344.0
2020-04-01,10,55863.0
2020-04-02,10,92190.0
2020-04-03,10,98343.0
2020-04-04,10,104134.0
2020-04-05,10,108416.0
2020-04-06,10,111296.0
2020-04-07,10,115235.0
2020-04-08,10,120755.0
2020-04-09,10,126287.0
2020-04-10,10,134743.0
2020-04-11,10,140975.0
2020-04-12,10,144877.0
2020-04-13,10,148412.0
2020-04-14,10,151796.0
2020-04-15,10,156801.0
2020-04-16,10,162816.0
2020-04-17,10,169272.0
2020-04-18,10,175932.0
2020-04-19,10,179243.0
2020-04-20,10,182949.0
2020-04-21,10,189018.0
2020-04-22,10,201794.0
2020-04-23,10,205835.0
2020-04-24,10,212686.0
2020-04-25,10,221089.0
2020-04-26,10,227631.0
2020-04-27,10,232537.0
2020-04-28,10,239578.0
2020-04-29,10,247754.0
2020-04-30,10,256399.0
2020-05-01,10,264079.0
2019-12-31,11,
2020-01-01,11,
2020-01-02,11,
2020-01-03,11,
2020-01-04,11,
2020-01-05,11,
2020-01-06,11,
2020-01-07,11,
2020-01-08,11,
2020-01-09,11,
2020-01-10,11,
2020-01-11,11,
2020-01-12,11,
2020-01-13,11,
2020-01-14,11,
2020-01-15,11,
2020-01-16,11,
2020-01-17,11,
2020-01-18,11,
2020-01-19,11,
2020-01-20,11,
2020-01-21,11,
2020-01-22,11,
2020-01-23,11,
2020-01-24,11,
2020-01-25,11,
2020-01-26,11,
2020-01-27,11,
2020-01-28,11,
2020-01-29,11,
2020-01-30,11,
2020-01-31,11,
2020-02-01,11,
2020-02-02,11,
2020-02-03,11,
2020-02-04,11,
2020-02-05,11,
2020-02-06,11,
2020-02-07,11,
2020-02-08,11,
2020-02-09,11,
2020-02-10,11,
2020-02-11,11,
2020-02-12,11,
2020-02-13,11,
2020-02-14,11,
2020-02-15,11,
2020-02-16,11,
2020-02-17,11,
2020-02-18,11,
2020-02-19,11,
2020-02-20,11,
2020-02-21,11,
2020-02-22,11,
2020-02-23,11,
2020-02-24,11,
2020-02-25,11,
2020-02-26,11,
2020-02-27,11,
2020-02-28,11,
2020-02-29,11,
2020-03-01,11,
2020-03-02,11,
2020-03-06,11,
2020-03-07,11,
2020-03-11,11,
2020-03-12,11,
2020-03-13,11,
2020-03-15,11,
2020-03-16,11,
2020-03-17,11,
2020-03-18,11,
2020-03-19,11,
2020-03-20,11,
2020-03-21,11,
2020-03-22,11,
2020-03-23,11,
2020-03-24,11,
2020-03-25,11,
2020-03-26,11,
2020-03-27,11,
2020-03-28,11,
2020-03-29,11,
2020-03-30,11,
2020-03-31,11,
2020-04-01,11,
2020-04-02,11,
2020-04-03,11,
2020-04-04,11,
2020-04-05,11,
2020-04-06,11,
2020-04-07,11,
2020-04-08,11,
2020-04-09,11,
2020-04-10,11,
2020-04-11,11,
2020-04-12,11,
2020-04-13,11,
2020-04-14,11,
2020-04-15,11,
2020-04-16,11,
2020-04-17,11,
2020-04-18,11,
2020-04-19,11,
2020-04-20,11,
2020-04-21,11,
2020-04-22,11,
2020-04-23,11,
2020-04-24,11,
2020-04-25,11,
2020-04-26,11,
2020-04-27,11,
2020-04-28,11,
2020-04-29,11,
2020-04-30,11,
2020-05-01,11,
2020-03-16,12,
2020-03-17,12,
2020-03-20,12,
2020-03-21,12,
2020-03-22,12,
2020-03-23,12,
2020-03-24,12,
2020-03-25,12,
2020-03-26,12,
2020-03-27,12,
2020-03-28,12,
2020-03-29,12,
2020-03-30,12,
2020-03-31,12,
2020-04-01,12,
2020-04-02,12,
2020-04-03,12,
2020-04-04,12,
2020-04-05,12,
2020-04-06,12,
2020-04-07,12,
2020-04-08,12,
2020-04-09,12,
2020-04-10,12,
2020-04-11,12,
2020-04-12,12,
2020-04-13,12,
2020-04-14,12,
2020-04-15,12,
2020-04-16,12,
2020-04-17,12,
2020-04-18,12,
2020-04-19,12,
2020-04-20,12,
2020-04-21,12,
2020-04-22,12,
2020-04-23,12,
2020-04-24,12,
2020-04-25,12,
2020-04-26,12,
2020-04-27,12,
2020-04-28,12,
2020-04-29,12,
2020-04-30,12,
2020-05-01,12,
2019-12-31,13,
2020-01-01,13,
2020-01-02,13,
2020-01-03,13,
2020-01-04,13,
2020-01-05,13,
2020-01-06,13,
2020-01-07,13,
2020-01-08,13,
2020-01-09,13,
2020-01-10,13,
2020-01-11,13,
2020-01-12,13,
2020-01-13,13,
2020-01-14,13,
2020-01-15,13,
2020-01-16,13,
2020-01-17,13,
2020-01-18,13,
2020-01-19,13,
2020-01-20,13,
2020-01-21,13,
2020-01-22,13,
2020-01-23,13,
2020-01-24,13,
2020-01-25,13,
2020-01-26,13,
2020-01-27,13,
2020-01-28,13,
2020-01-29,13,
2020-01-30,13,
2020-01-31,13,
2020-02-01,13,
2020-02-02,13,
2020-02-03,13,
2020-02-04,13,
2020-02-05,13,
2020-02-06,13,
2020-02-07,13,
2020-02-08,13,
2020-02-09,13,
2020-02-10,13,
2020-02-11,13,
2020-02-12,13,
2020-02-13,13,
2020-02-14,13,
2020-02-15,13,
2020-02-16,13,
2020-02-17,13,
2020-02-18,13,
2020-02-19,13,
2020-02-20,13,
2020-02-21,13,
2020-02-22,13,
2020-02-23,13,
2020-02-24,13,
2020-02-25,13,
2020-02-26,13,
2020-02-27,13,
2020-02-28,13,
2020-02-29,13,
2020-03-01,13,
2020-03-02,13,
2020-03-04,13,
2020-03-05,13,5334.0
2020-03-06,13,
2020-03-07,13,6420.0
2020-03-08,13,
2020-03-09,13,7830.0
2020-03-10,13,8354.0
2020-03-11,13,8810.0
2020-03-12,13,9042.0
2020-03-13,13,
2020-03-14,13,
2020-03-15,13,
2020-03-16,13,12131.0
2020-03-17,13,13553.0
2020-03-18,13,
2020-03-19,13,
2020-03-20,13,19098.0
2020-03-21,13,
2020-03-22,13,
2020-03-23,13,25169.0
2020-03-24,13,
2020-03-25,13,
2020-03-26,13,29533.0
2020-03-27,13,
2020-03-28,13,
2020-03-29,13,31895.0
2020-03-30,13,32596.0
2020-03-31,13,
2020-04-01,13,
2020-04-02,13,
2020-04-03,13,37996.0
2020-04-04,13,39256.0
2020-04-05,13,44386.0
2020-04-06,13,47684.0
2020-04-07,13,50127.0
2020-04-08,13,52804.0
2020-04-09,13,55096.0
2020-04-10,13,57681.0
2020-04-11,13,60706.0
2020-04-12,13,63973.0
2020-04-13,13,67327.0
2020-04-14,13,70813.0
2020-04-15,13,73272.0
2020-04-16,13,76944.0
2020-04-17,13,79612.0
2020-04-18,13,82568.0
2020-04-19,13,86732.0
2020-04-20,13,90307.0
2020-04-21,13,94380.0
2020-04-22,13,97796.0
2020-04-23,13,100031.0
2020-04-24,13,105365.0
2020-04-25,13,110407.0
2020-04-26,13,114110.0
2020-04-27,13,117797.0
2020-04-28,13,121706.0
2020-04-29,13,126905.0
2020-04-30,13,129694.0
2020-05-01,13,134082.0
2020-03-04,14,108.0
2020-03-05,14,111.0
2020-03-07,14,120.0
2020-03-08,14,127.0
2020-03-09,14,137.0
2020-03-10,14,147.0
2020-03-11,14,163.0
2020-03-12,14,187.0
2020-03-13,14,211.0
2020-03-14,14,241.0
2020-03-15,14,268.0
2020-03-16,14,293.0
2020-03-17,14,342.0
2020-03-18,14,381.0
2020-03-19,14,427.0
2020-03-20,14,463.0
2020-03-21,14,499.0
2020-03-22,14,564.0
2020-03-23,14,620.0
2020-03-24,14,712.0
2020-03-25,14,794.0
2020-03-26,14,920.0
2020-03-27,14,1026.0
2020-03-28,14,1076.0
2020-03-29,14,1185.0
2020-03-30,14,1338.0
2020-03-31,14,1602.0
2020-04-01,14,1759.0
2020-04-02,14,1906.0
2020-04-03,14,2113.0
2020-04-04,14,2547.0
2020-04-05,14,2914.0
2020-04-06,14,3610.0
2020-04-07,14,4402.0
2020-04-08,14,5383.0
2020-04-09,14,6480.0
2020-04-10,14,7664.0
2020-04-11,14,8313.0
2020-04-12,14,9653.0
2020-04-13,14,11223.0
2020-04-14,14,13128.0
2020-04-15,14,14868.0
2020-04-16,14,17003.0
2020-04-17,14,19193.0
2020-04-18,14,21307.0
2020-04-19,14,23941.0
2020-04-20,14,26604.0
2020-04-21,14,29578.0
2020-04-22,14,32674.0
2020-04-23,14,36090.0
2020-04-24,14,39776.0
2020-04-25,14,43012.0
2020-04-26,14,46485.0
2020-04-27,14,50297.0
2020-04-28,14,54733.0
2020-04-29,14,59701.0
2020-04-30,14,64666.0
2020-05-01,14,
2020-03-18,15,
2020-03-19,15,
2020-03-20,15,
2020-03-21,15,
2020-03-22,15,
2020-03-23,15,
2020-03-24,15,
2020-03-25,15,
2020-03-26,15,
2020-03-27,15,
2020-03-28,15,
2020-03-29,15,
2020-03-30,15,
2020-03-31,15,
2020-04-01,15,
2020-04-02,15,
2020-04-03,15,
2020-04-04,15,
2020-04-05,15,
2020-04-06,15,
2020-04-07,15,
2020-04-08,15,
2020-04-09,15,
2020-04-10,15,
2020-04-11,15,
2020-04-12,15,
2020-04-13,15,
2020-04-14,15,
2020-04-15,15,
2020-04-16,15,
2020-04-17,15,
2020-04-18,15,
2020-04-19,15,
2020-04-20,15,
2020-04-21,15,
2020-04-22,15,
2020-04-23,15,
2020-04-24,15,
2020-04-25,15,
2020-04-26,15,
2020-04-27,15,
2020-04-28,15,
2020-04-29,15,
2020-04-30,15,
2020-05-01,15,
2019-12-31,16,
2020-01-01,16,
2020-01-02,16,
2020-01-03,16,
2020-01-04,16,
2020-01-05,16,
2020-01-06,16,
2020-01-07,16,
2020-01-08,16,
2020-01-09,16,
2020-01-10,16,
2020-01-11,16,
2020-01-12,16,
2020-01-13,16,
2020-01-14,16,
2020-01-15,16,
2020-01-16,16,
2020-01-17,16,
2020-01-18,16,
2020-01-19,16,
2020-01-20,16,
2020-01-21,16,
2020-01-22,16,
2020-01-23,16,
2020-01-24,16,
2020-01-25,16,
2020-01-26,16,
2020-01-27,16,
2020-01-28,16,
2020-01-29,16,
2020-01-30,16,
2020-01-31,16,
2020-02-01,16,
2020-02-02,16,
2020-02-03,16,
2020-02-04,16,
2020-02-05,16,
2020-02-06,16,
2020-02-07,16,
2020-02-08,16,
2020-02-09,16,
2020-02-10,16,
2020-02-11,16,
2020-02-12,16,
2020-02-13,16,
2020-02-14,16,
2020-02-15,16,
2020-02-16,16,
2020-02-17,16,
2020-02-18,16,
2020-02-19,16,
2020-02-20,16,
2020-02-21,16,
2020-02-22,16,
2020-02-23,16,
2020-02-24,16,
2020-02-25,16,
2020-02-26,16,
2020-02-27,16,
2020-02-28,16,
2020-02-29,16,
2020-03-01,16,
2020-03-02,16,
2020-03-03,16,5000.0
2020-03-04,16,
2020-03-05,16,
2020-03-11,16,
2020-03-12,16,10500.0
2020-03-13,16,
2020-03-16,16,16000.0
2020-03-17,16,
2020-03-18,16,
2020-03-19,16,
2020-03-20,16,19000.0
2020-03-21,16,
2020-03-22,16,
2020-03-23,16,
2020-03-24,16,
2020-03-25,16,
2020-03-26,16,
2020-03-27,16,
2020-03-28,16,
2020-03-29,16,
2020-03-30,16,30000.0
2020-03-31,16,31000.0
2020-04-01,16,32000.0
2020-04-02,16,
2020-04-03,16,
2020-04-04,16,
2020-04-05,16,
2020-04-06,16,40000.0
2020-04-07,16,
